player_hp,honor_score,win_streak,action_taken,reward
79,28,10,0,-2.88
36,57,6,0,10.0
10,25,4,0,-5.3333335
89,22,7,0,-6.08
18,16,0,0,-1.0666667
51,4,6,1,10.0
17,58,0,1,3.4
93,15,8,2,-2.3600001
31,93,1,0,10.0
22,20,9,2,5.0
11,4,10,1,0.19999981
57,57,8,0,10.0
76,25,9,0,-1.92
20,42,5,0,10.0
20,93,3,1,15.0
92,58,10,2,-2.04
92,85,3,0,-7.04
90,57,3,2,-1.4000001
28,1,8,2,5.0
78,43,10,0,-2.56
46,75,9,2,10.0
11,90,4,2,-9.8
57,25,1,1,10.0
40,43,3,1,10.0
18,88,4,2,-6.0666666
11,18,2,1,0.19999981
22,48,0,2,5.0
4,90,8,1,-5.0
25,80,1,1,15.0
62,56,0,1,10.0
51,5,7,1,10.0
9,22,1,1,-0.8666668
85,81,6,2,0.19999981
38,42,0,0,10.0
22,43,7,2,5.0
10,65,0,2,-10.333334
91,44,4,0,-6.72
94,18,9,2,-2.6799998
71,3,10,2,4.68
47,96,6,0,10.0
91,97,6,0,-6.72
15,95,0,2,-7.666667
45,56,6,0,10.0
46,81,0,0,10.0
94,8,2,0,-7.68
47,100,1,2,10.0
79,47,1,2,2.12
68,35,1,0,10.0
98,66,7,1,-15.0
24,17,2,0,10.0
76,39,3,2,3.08
92,88,10,1,-12.04
90,65,10,2,-1.4000001
80,64,3,1,-8.2
36,87,5,0,10.0
62,23,3,2,10.0
28,52,0,2,5.0
57,41,0,1,10.0
97,52,0,0,-10.0
93,61,1,1,-12.360001
30,61,6,0,10.0
85,67,2,2,0.19999981
88,34,6,2,-0.7600002
67,98,6,1,10.0
98,56,0,0,-10.0
40,60,10,2,10.0
49,11,2,1,10.0
43,48,3,2,10.0
8,86,0,1,-1.4000001
58,21,7,0,10.0
89,89,4,1,-11.08
90,67,7,0,-6.4
26,70,5,2,5.0
81,22,5,2,1.48
93,94,8,0,-7.36
58,6,3,2,10.0
94,21,8,2,-2.6799998
2,39,5,1,-5.0
92,18,8,0,-7.04
6,52,1,2,-12.466667
81,29,1,2,1.48
15,25,10,1,2.3333333
48,40,0,0,10.0
31,21,8,1,10.0
88,60,10,1,-10.76
43,72,5,2,10.0
95,45,3,0,-10.0
18,57,10,2,-6.0666666
2,28,8,0,-10.0
59,95,4,2,10.0
34,52,5,2,10.0
28,17,0,0,10.0
74,30,10,0,-1.28
69,31,7,1,10.0
82,8,10,1,-8.84
100,93,6,1,-15.0
44,36,9,0,10.0
26,95,2,2,5.0
68,7,10,0,10.0
89,23,4,1,-11.08
34,67,8,1,10.0
18,51,2,1,3.9333334
16,45,7,1,2.8666666
34,16,3,2,10.0
76,20,8,2,3.08
77,47,8,1,-7.24
29,8,5,0,10.0
47,68,8,1,10.0
56,4,3,1,10.0
16,93,0,1,2.8666666
100,5,4,2,-5.0
14,71,6,0,-3.2
81,47,5,2,1.48
13,45,7,1,1.2666667
13,96,10,1,1.2666667
44,78,2,1,10.0
96,100,7,0,-10.0
37,72,2,2,10.0
62,62,2,2,10.0
74,2,10,0,-1.28
10,30,7,2,-10.333334
47,6,7,1,10.0
25,15,7,0,10.0
66,91,6,0,10.0
24,98,7,0,10.0
80,14,5,1,-8.2
60,6,1,2,10.0
85,98,9,2,0.19999981
92,94,6,1,-12.04
25,37,6,1,15.0
33,7,0,0,10.0
89,55,6,0,-6.08
8,79,0,2,-11.4
39,97,6,0,10.0
74,0,5,0,-1.28
6,18,5,0,-7.4666667
29,77,1,0,10.0
65,18,6,2,10.0
29,86,7,1,15.0
67,3,7,2,10.0
57,63,2,1,10.0
54,97,5,0,10.0
13,1,5,0,-3.7333333
76,75,4,0,-1.92
88,22,8,2,-0.7600002
76,55,8,0,-1.92
76,81,2,1,-6.92
36,95,10,2,10.0
43,50,7,2,10.0
5,80,8,2,-15.0
25,30,4,1,15.0
13,57,5,1,1.2666667
7,35,3,2,-11.933333
23,89,5,2,5.0
85,11,2,1,-9.8
38,34,5,2,10.0
48,79,9,2,10.0
84,3,10,0,-4.48
62,27,6,1,10.0
25,32,0,1,15.0
9,100,6,1,-0.8666668
76,73,2,2,3.08
57,30,4,1,10.0
13,77,4,0,-3.7333333
72,4,5,0,-0.64
70,9,1,0,10.0
38,24,8,2,10.0
30,40,6,0,10.0
49,16,10,1,10.0
15,60,3,0,-2.6666667
71,83,4,1,-5.32
50,59,4,0,10.0
14,32,9,0,-3.2
88,8,5,2,-0.7600002
37,49,3,0,10.0
78,30,5,2,2.44
88,4,3,2,-0.7600002
70,45,4,0,10.0
89,92,3,0,-6.08
71,3,8,1,-5.32
81,30,0,2,1.48
20,3,4,0,10.0
15,17,4,1,2.3333333
66,81,0,1,10.0
64,33,3,2,10.0
12,47,1,2,-9.266666
63,62,1,1,10.0
60,13,1,0,10.0
31,89,9,1,10.0
11,86,0,2,-9.8
94,32,8,0,-7.68
40,80,5,2,10.0
65,41,6,1,10.0
7,31,5,0,-6.9333334
58,98,3,2,10.0
24,42,9,2,5.0
4,56,1,2,-15.0
44,93,4,1,10.0
1,14,2,0,-10.0
41,49,0,2,10.0
37,70,1,0,10.0
2,62,7,0,-10.0
45,69,6,0,10.0
21,8,6,2,5.0
32,12,8,1,10.0
31,17,9,2,10.0
16,34,1,2,-7.133333
81,0,1,1,-8.52
55,87,9,0,10.0
2,35,5,2,-15.0
69,79,10,2,10.0
48,81,1,1,10.0
54,66,7,2,10.0
76,45,8,2,3.08
30,36,5,0,10.0
80,71,5,2,1.8
20,81,4,1,15.0
15,28,9,1,2.3333333
16,100,6,2,-7.133333
95,90,5,1,-15.0
0,43,8,1,-5.0
71,92,5,2,4.68
64,67,0,2,10.0
65,75,3,0,10.0
36,76,6,2,10.0
23,13,2,1,15.0
90,77,5,1,-11.4
83,50,3,0,-4.16
61,73,4,1,10.0
20,85,7,1,15.0
36,8,10,1,10.0
34,87,5,0,10.0
37,80,1,2,10.0
52,87,2,0,10.0
14,68,0,1,1.8
41,33,8,1,10.0
93,64,9,0,-7.36
3,26,10,0,-10.0
38,39,5,2,10.0
78,7,9,1,-7.56
22,5,8,1,15.0
14,52,2,1,1.8
89,4,4,2,-1.0799999
11,53,4,2,-9.8
81,17,4,1,-8.52
69,70,8,0,10.0
81,35,1,2,1.48
53,96,5,2,10.0
87,53,7,1,-10.440001
37,33,9,2,10.0
27,31,9,1,15.0
78,50,3,0,-2.56
18,2,0,0,-1.0666667
68,64,4,2,10.0
63,84,4,0,10.0
3,12,3,1,-5.0
80,7,1,2,1.8
9,43,6,0,-5.866667
11,29,6,1,0.19999981
68,7,10,1,10.0
6,57,2,2,-12.466667
43,90,9,0,10.0
22,86,5,0,10.0
1,7,1,0,-10.0
93,60,10,2,-2.3600001
36,78,0,0,10.0
68,52,8,1,10.0
19,70,10,2,-5.5333333
89,75,9,1,-11.08
43,35,0,1,10.0
69,93,9,0,10.0
92,73,4,1,-12.04
73,61,2,0,-0.96
50,18,8,1,10.0
79,17,7,2,2.12
97,43,3,0,-10.0
30,19,7,1,10.0
99,1,4,0,-10.0
40,29,9,1,10.0
57,50,7,2,10.0
4,43,10,1,-5.0
32,46,1,2,10.0
42,42,7,0,10.0
18,10,6,1,3.9333334
31,85,5,1,10.0
86,41,7,1,-10.12
2,18,6,2,-15.0
0,2,4,0,-10.0
99,3,4,1,-15.0
40,98,10,1,10.0
91,37,9,0,-6.72
47,72,6,2,10.0
38,71,7,1,10.0
4,33,3,0,-10.0
76,50,2,0,-1.92
10,30,1,1,-0.3333335
21,82,5,0,10.0
86,36,6,0,-5.12
63,95,1,0,10.0
11,43,1,1,0.19999981
52,58,2,1,10.0
54,91,3,1,10.0
52,17,4,1,10.0
20,24,3,2,5.0
18,9,3,2,-6.0666666
68,68,2,2,10.0
87,78,6,1,-10.440001
93,24,6,1,-12.360001
71,83,10,2,4.68
65,50,3,1,10.0
58,52,0,2,10.0
48,9,1,1,10.0
97,48,3,0,-10.0
58,37,3,0,10.0
22,91,7,0,10.0
2,45,10,0,-10.0
55,69,1,2,10.0
57,10,0,1,10.0
87,82,8,0,-5.44
61,15,5,1,10.0
17,31,10,0,-1.6
60,1,0,1,10.0
36,57,5,0,10.0
53,89,8,2,10.0
94,84,8,1,-12.68
77,37,4,0,-2.24
64,78,0,2,10.0
13,56,4,1,1.2666667
4,76,9,2,-15.0
94,70,4,1,-12.68
94,58,1,2,-2.6799998
93,56,2,2,-2.3600001
99,66,3,0,-10.0
61,14,2,0,10.0
0,83,2,2,-15.0
62,57,2,1,10.0
66,2,1,0,10.0
19,57,5,0,-0.53333336
42,26,8,2,10.0
84,14,10,2,0.52
93,59,10,2,-2.3600001
41,2,0,0,10.0
93,27,10,1,-12.360001
68,46,1,1,10.0
73,64,9,2,4.04
87,52,5,0,-5.44
38,19,0,2,10.0
61,10,9,1,10.0
47,24,6,0,10.0
5,62,2,2,-15.0
73,3,5,1,-5.96
41,82,2,1,10.0
57,53,5,1,10.0
42,59,3,2,10.0
9,27,8,1,-0.8666668
88,9,2,2,-0.7600002
77,84,10,1,-7.24
38,35,4,0,10.0
12,79,5,1,0.7333331
74,32,9,0,-1.28
38,58,0,2,10.0
10,44,6,0,-5.3333335
15,50,8,0,-2.6666667
32,45,5,1,10.0
59,12,9,2,10.0
95,92,3,0,-10.0
58,3,6,0,10.0
73,41,3,0,-0.96
50,26,8,2,10.0
14,7,7,1,1.8
79,45,10,1,-7.88
42,7,0,1,10.0
26,88,2,0,10.0
55,25,0,0,10.0
59,0,10,1,10.0
95,96,0,1,-15.0
69,82,6,0,10.0
46,60,6,1,10.0
99,83,8,1,-15.0
7,81,0,0,-6.9333334
62,89,1,0,10.0
88,38,8,1,-10.76
6,8,8,1,-2.4666667
80,26,9,1,-8.2
93,69,1,2,-2.3600001
1,19,3,0,-10.0
16,64,6,0,-2.1333334
3,15,0,1,-5.0
25,67,1,1,15.0
77,66,4,1,-7.24
71,21,9,2,4.68
68,72,1,1,10.0
4,55,5,1,-5.0
4,56,0,2,-15.0
90,53,5,2,-1.4000001
68,7,4,1,10.0
2,6,8,2,-15.0
37,75,7,0,10.0
93,0,10,0,-7.36
0,53,7,2,-15.0
7,11,9,0,-6.9333334
12,79,8,0,-4.266667
83,13,4,1,-9.16
69,93,9,2,10.0
49,18,9,0,10.0
7,18,6,0,-6.9333334
29,76,2,1,15.0
39,73,5,1,10.0
78,92,7,2,2.44
73,27,3,0,-0.96
32,76,9,0,10.0
72,14,0,0,-0.64
51,80,2,1,10.0
32,62,10,1,10.0
72,22,6,0,-0.64
77,42,9,0,-2.24
95,9,5,2,-5.0
36,35,0,2,10.0
69,62,5,2,10.0
68,48,5,2,10.0
3,13,1,0,-10.0
59,95,5,0,10.0
79,33,8,2,2.12
73,94,7,2,4.04
30,38,10,0,10.0
94,31,2,1,-12.68
13,79,2,0,-3.7333333
76,89,10,0,-1.92
59,80,4,2,10.0
67,21,6,2,10.0
25,99,0,0,10.0
23,34,2,1,15.0
55,22,5,1,10.0
8,24,1,2,-11.4
34,68,1,1,10.0
78,5,4,2,2.44
23,89,10,0,10.0
30,59,4,2,10.0
82,5,2,0,-3.84
65,18,9,2,10.0
65,18,3,1,10.0
40,94,4,1,10.0
35,100,9,1,10.0
100,86,5,0,-10.0
33,11,4,2,10.0
38,12,8,1,10.0
82,85,5,2,1.1600001
22,49,9,0,10.0
79,66,1,0,-2.88
43,75,4,2,10.0
69,100,10,2,10.0
57,30,9,0,10.0
58,76,8,1,10.0
25,22,0,0,10.0
21,76,9,1,15.0
87,69,0,2,-0.44000006
39,57,3,2,10.0
84,66,6,0,-4.48
93,70,8,1,-12.360001
10,9,1,0,-5.3333335
8,94,8,1,-1.4000001
11,67,3,2,-9.8
25,43,0,1,15.0
37,69,6,1,10.0
2,81,4,0,-10.0
96,70,0,2,-5.0
14,97,0,0,-3.2
46,86,9,2,10.0
4,7,1,1,-5.0
53,87,6,0,10.0
23,27,6,0,10.0
10,54,2,1,-0.3333335
32,66,1,0,10.0
86,76,9,1,-10.12
73,38,10,1,-5.96
56,32,7,1,10.0
51,79,6,0,10.0
63,74,10,0,10.0
42,28,8,2,10.0
91,88,8,0,-6.72
80,16,0,2,1.8
43,36,1,1,10.0
89,5,6,0,-6.08
88,45,7,1,-10.76
35,13,5,2,10.0
11,82,4,1,0.19999981
55,36,5,0,10.0
2,75,1,0,-10.0
49,82,8,0,10.0
28,84,9,2,5.0
87,28,3,0,-5.44
82,91,8,1,-8.84
76,80,10,0,-1.92
15,48,7,1,2.3333333
39,1,9,1,10.0
26,69,3,2,5.0
69,88,4,0,10.0
41,82,9,0,10.0
56,69,6,2,10.0
9,64,4,2,-10.866667
37,45,1,0,10.0
7,62,7,0,-6.9333334
17,97,9,0,-1.6
95,84,7,1,-15.0
16,20,7,0,-2.1333334
57,26,9,0,10.0
65,62,7,2,10.0
43,22,5,0,10.0
83,99,9,1,-9.16
73,99,10,2,4.04
8,95,1,1,-1.4000001
47,38,3,1,10.0
38,57,10,1,10.0
88,44,1,0,-5.76
88,80,1,2,-0.7600002
87,13,8,2,-0.44000006
5,21,8,0,-10.0
29,16,4,2,5.0
73,28,2,1,-5.96
94,37,8,1,-12.68
17,89,6,2,-6.6
42,30,3,0,10.0
32,97,2,2,10.0
52,57,7,2,10.0
55,90,5,2,10.0
18,16,3,2,-6.0666666
86,22,8,2,-0.119999886
68,97,0,2,10.0
25,81,4,2,5.0
28,84,2,1,15.0
23,19,10,2,5.0
5,95,1,1,-5.0
53,75,4,2,10.0
38,3,2,2,10.0
3,72,6,0,-10.0
57,74,0,1,10.0
47,48,4,1,10.0
59,93,6,0,10.0
25,25,5,1,15.0
78,31,10,2,2.44
76,27,1,1,-6.92
39,50,4,0,10.0
85,39,2,1,-9.8
76,36,1,1,-6.92
55,50,7,2,10.0
38,56,10,0,10.0
80,79,1,0,-3.2
99,71,3,0,-10.0
38,66,7,0,10.0
47,2,10,0,10.0
24,73,9,1,15.0
33,62,8,1,10.0
20,11,5,1,15.0
24,78,10,0,10.0
88,90,4,2,-0.7600002
21,50,3,1,15.0
22,10,0,0,10.0
24,5,10,2,5.0
77,11,9,0,-2.24
77,81,4,0,-2.24
25,24,3,1,15.0
29,97,5,0,10.0
89,25,5,0,-6.08
37,87,6,2,10.0
85,57,3,2,0.19999981
33,79,0,2,10.0
88,35,2,0,-5.76
99,35,8,0,-10.0
76,20,4,0,-1.92
92,93,2,2,-2.04
72,48,7,0,-0.64
14,83,0,2,-8.2
94,59,3,1,-12.68
43,61,2,0,10.0
90,18,1,0,-6.4
94,10,1,1,-12.68
9,77,4,0,-5.866667
36,99,6,2,10.0
6,79,8,1,-2.4666667
31,2,4,1,10.0
10,56,1,1,-0.3333335
47,85,3,0,10.0
91,68,3,0,-6.72
67,52,5,1,10.0
47,65,1,1,10.0
44,11,2,1,10.0
94,61,5,0,-7.68
92,44,3,2,-2.04
32,56,5,0,10.0
3,1,5,2,-15.0
46,100,2,1,10.0
89,54,6,0,-6.08
52,18,3,0,10.0
30,60,6,0,10.0
30,23,8,1,10.0
26,4,2,1,15.0
88,25,8,1,-10.76
47,91,1,2,10.0
35,34,4,2,10.0
48,18,3,2,10.0
30,30,9,0,10.0
100,82,10,0,-10.0
43,43,6,2,10.0
58,18,6,1,10.0
22,83,2,0,10.0
98,80,3,2,-5.0
67,11,6,0,10.0
91,34,2,0,-6.72
41,89,0,2,10.0
41,57,10,2,10.0
12,71,1,1,0.7333331
0,24,4,1,-5.0
75,24,10,0,-1.6
52,85,4,1,10.0
39,12,7,2,10.0
89,41,2,2,-1.0799999
45,14,8,0,10.0
86,22,4,1,-10.12
21,27,9,2,5.0
51,12,2,1,10.0
27,95,7,0,10.0
52,74,1,0,10.0
62,43,7,2,10.0
16,77,8,0,-2.1333334
63,51,7,1,10.0
5,34,9,1,-5.0
13,46,0,1,1.2666667
16,34,8,2,-7.133333
37,49,0,1,10.0
68,86,8,2,10.0
12,39,9,1,0.7333331
52,76,1,0,10.0
8,69,7,2,-11.4
43,92,8,2,10.0
25,41,5,2,5.0
76,14,5,2,3.08
18,59,2,1,3.9333334
47,57,9,0,10.0
80,68,8,2,1.8
79,32,7,0,-2.88
29,39,1,0,10.0
31,1,4,2,10.0
77,32,6,2,2.76
78,24,10,2,2.44
75,58,0,0,-1.6
100,26,7,2,-5.0
74,55,2,0,-1.28
68,24,9,2,10.0
10,4,1,1,-0.3333335
97,61,6,0,-10.0
82,42,4,2,1.1600001
25,67,7,2,5.0
25,77,0,1,15.0
16,80,8,1,2.8666666
94,90,5,2,-2.6799998
82,35,7,2,1.1600001
43,97,5,0,10.0
83,9,6,0,-4.16
22,21,10,1,15.0
24,85,7,1,15.0
91,27,8,0,-6.72
36,47,3,2,10.0
75,59,2,2,3.4
64,83,9,0,10.0
1,62,9,2,-15.0
73,1,1,0,-0.96
97,22,1,1,-15.0
31,50,3,0,10.0
88,97,7,2,-0.7600002
73,79,10,1,-5.96
54,27,5,2,10.0
49,77,2,1,10.0
64,0,3,0,10.0
31,14,2,1,10.0
36,14,2,0,10.0
75,88,8,1,-6.6
81,42,10,2,1.48
93,4,2,2,-2.3600001
12,71,10,0,-4.266667
53,85,1,1,10.0
2,37,1,0,-10.0
84,62,7,0,-4.48
41,42,9,0,10.0
77,50,2,1,-7.24
39,77,9,0,10.0
73,82,9,1,-5.96
65,25,8,2,10.0
59,96,10,0,10.0
100,45,2,0,-10.0
10,11,9,1,-0.3333335
0,92,1,1,-5.0
25,11,7,0,10.0
41,28,5,1,10.0
61,60,3,1,10.0
60,40,0,2,10.0
76,19,9,1,-6.92
91,97,5,0,-6.72
99,45,6,1,-15.0
84,29,7,2,0.52
61,92,6,1,10.0
73,38,1,2,4.04
11,39,2,1,0.19999981
26,50,0,0,10.0
66,1,3,1,10.0
27,89,4,0,10.0
65,64,8,2,10.0
27,27,0,1,15.0
94,50,10,1,-12.68
20,7,6,1,15.0
6,30,3,2,-12.466667
94,38,7,0,-7.68
13,59,9,1,1.2666667
38,82,1,1,10.0
72,76,4,2,4.36
86,15,1,2,-0.119999886
61,22,1,0,10.0
11,10,6,2,-9.8
92,87,3,2,-2.04
37,53,8,2,10.0
57,73,9,1,10.0
55,68,1,1,10.0
38,11,6,0,10.0
85,35,7,1,-9.8
3,56,0,2,-15.0
47,25,0,0,10.0
6,91,6,1,-2.4666667
59,79,4,0,10.0
39,65,6,0,10.0
7,89,0,0,-6.9333334
57,3,8,1,10.0
56,92,1,2,10.0
34,15,10,0,10.0
72,21,4,2,4.36
12,63,3,2,-9.266666
38,69,4,0,10.0
83,91,8,0,-4.16
20,10,4,0,10.0
46,41,3,2,10.0
82,84,3,0,-3.84
1,89,4,0,-10.0
43,38,9,2,10.0
29,46,0,1,15.0
86,21,8,1,-10.12
54,29,0,1,10.0
39,29,6,1,10.0
76,32,3,0,-1.92
96,29,8,2,-5.0
95,36,9,0,-10.0
91,52,0,2,-1.7199998
23,29,3,1,15.0
41,25,6,2,10.0
27,5,1,1,15.0
93,53,4,2,-2.3600001
92,55,10,0,-7.04
97,3,9,0,-10.0
50,78,6,2,10.0
21,35,9,1,15.0
88,62,9,1,-10.76
77,2,2,2,2.76
73,56,7,2,4.04
73,79,3,0,-0.96
7,15,4,1,-1.9333334
13,39,4,0,-3.7333333
44,52,6,2,10.0
37,90,7,1,10.0
31,5,0,0,10.0
61,20,9,0,10.0
95,76,10,0,-10.0
66,8,6,0,10.0
83,62,7,1,-9.16
60,42,1,1,10.0
12,71,0,2,-9.266666
86,27,8,2,-0.119999886
82,44,10,2,1.1600001
79,57,8,0,-2.88
99,82,10,2,-5.0
98,28,10,0,-10.0
46,94,10,1,10.0
53,53,10,1,10.0
70,56,2,1,10.0
51,32,9,2,10.0
100,69,8,1,-15.0
71,63,0,1,-5.32
24,3,0,1,15.0
22,15,1,1,15.0
73,2,6,0,-0.96
29,88,3,1,15.0
96,62,8,1,-15.0
10,80,5,0,-5.3333335
34,21,7,1,10.0
26,81,6,2,5.0
66,95,8,2,10.0
46,17,10,2,10.0
49,56,9,0,10.0
7,89,8,1,-1.9333334
54,24,1,1,10.0
76,27,0,2,3.08
41,39,8,0,10.0
66,22,8,2,10.0
19,7,2,0,-0.53333336
44,12,6,1,10.0
34,43,7,0,10.0
76,46,1,2,3.08
19,9,2,0,-0.53333336
23,40,6,2,5.0
56,66,2,2,10.0
54,73,8,1,10.0
8,48,6,1,-1.4000001
93,63,8,1,-12.360001
88,14,6,2,-0.7600002
15,87,10,1,2.3333333
54,60,5,1,10.0
71,73,4,2,4.68
57,51,1,2,10.0
63,84,7,2,10.0
91,45,3,0,-6.72
75,58,7,0,-1.6
87,47,5,1,-10.440001
48,38,9,0,10.0
28,41,5,0,10.0
78,50,2,2,2.44
81,49,6,1,-8.52
6,91,6,2,-12.466667
76,65,4,0,-1.92
82,40,10,0,-3.84
68,57,5,1,10.0
89,3,5,2,-1.0799999
1,48,7,0,-10.0
32,2,8,1,10.0
47,31,10,0,10.0
36,46,5,0,10.0
88,61,2,2,-0.7600002
88,97,4,2,-0.7600002
29,15,0,0,10.0
40,67,0,1,10.0
3,17,9,2,-15.0
82,91,9,2,1.1600001
90,5,0,1,-11.4
38,64,8,2,10.0
23,79,9,2,5.0
49,36,1,1,10.0
36,72,9,2,10.0
52,62,10,0,10.0
24,80,0,0,10.0
92,99,4,1,-12.04
30,97,7,1,10.0
98,58,4,1,-15.0
91,94,4,2,-1.7199998
37,33,9,0,10.0
57,36,1,1,10.0
52,33,6,1,10.0
49,44,0,2,10.0
3,100,1,1,-5.0
91,0,4,1,-11.719999
51,52,6,0,10.0
30,61,10,0,10.0
86,14,6,1,-10.12
77,94,7,0,-2.24
91,50,5,2,-1.7199998
13,13,2,0,-3.7333333
0,97,7,0,-10.0
42,58,0,0,10.0
95,51,10,2,-5.0
58,0,2,1,10.0
60,98,7,2,10.0
40,74,2,2,10.0
17,16,4,2,-6.6
59,55,4,1,10.0
68,4,6,1,10.0
78,16,3,0,-2.56
58,17,9,1,10.0
41,88,1,2,10.0
79,54,1,0,-2.88
99,98,6,0,-10.0
35,46,2,1,10.0
39,79,9,1,10.0
29,48,1,2,5.0
86,22,4,1,-10.12
10,20,1,1,-0.3333335
24,28,10,0,10.0
44,59,4,1,10.0
50,45,7,2,10.0
42,99,5,1,10.0
65,9,0,0,10.0
98,83,9,1,-15.0
46,52,6,2,10.0
23,6,3,0,10.0
76,29,3,0,-1.92
36,92,8,1,10.0
55,54,9,2,10.0
93,64,5,1,-12.360001
74,20,9,2,3.72
86,6,6,1,-10.12
45,43,1,1,10.0
27,67,10,1,15.0
92,14,2,2,-2.04
51,97,9,2,10.0
14,1,0,2,-8.2
44,100,4,1,10.0
57,2,6,0,10.0
66,47,5,2,10.0
72,67,5,1,-5.64
71,46,5,2,4.68
96,42,3,2,-5.0
97,99,6,1,-15.0
72,26,5,2,4.36
80,3,4,2,1.8
40,35,6,1,10.0
64,82,6,1,10.0
39,97,1,1,10.0
4,79,4,1,-5.0
93,51,10,0,-7.36
74,44,10,0,-1.28
27,50,6,2,5.0
37,85,7,0,10.0
80,31,8,0,-3.2
86,1,3,0,-5.12
17,16,4,1,3.4
36,22,7,2,10.0
26,43,7,2,5.0
24,45,1,2,5.0
68,11,0,2,10.0
82,53,9,2,1.1600001
26,12,9,1,15.0
76,73,3,2,3.08
53,67,10,2,10.0
6,70,1,2,-12.466667
89,65,9,2,-1.0799999
77,14,2,2,2.76
26,99,1,2,5.0
58,61,3,2,10.0
71,72,7,1,-5.32
30,23,10,2,10.0
98,69,8,1,-15.0
90,60,6,1,-11.4
67,70,1,1,10.0
3,79,6,1,-5.0
17,80,9,1,3.4
62,93,5,1,10.0
86,71,3,2,-0.119999886
95,2,0,1,-15.0
75,88,9,0,-1.6
51,28,9,0,10.0
83,20,0,2,0.84000015
62,53,5,0,10.0
44,5,6,0,10.0
11,86,0,2,-9.8
7,10,1,1,-1.9333334
21,69,8,2,5.0
90,26,9,0,-6.4
40,90,10,2,10.0
40,76,3,2,10.0
80,59,3,2,1.8
56,72,9,0,10.0
31,71,5,1,10.0
96,26,4,0,-10.0
94,31,10,2,-2.6799998
54,92,8,1,10.0
5,32,2,0,-10.0
38,4,7,0,10.0
8,8,0,1,-1.4000001
31,12,6,0,10.0
35,96,7,2,10.0
15,93,8,0,-2.6666667
11,88,10,2,-9.8
40,5,10,2,10.0
66,73,9,0,10.0
57,35,0,1,10.0
90,49,0,2,-1.4000001
90,60,7,1,-11.4
8,47,1,0,-6.4
16,82,5,1,2.8666666
4,10,7,2,-15.0
25,16,9,1,15.0
84,1,5,0,-4.48
0,6,8,0,-10.0
0,56,7,2,-15.0
34,30,6,2,10.0
8,58,4,2,-11.4
86,94,0,1,-10.12
37,45,1,0,10.0
3,80,1,0,-10.0
51,78,0,0,10.0
18,6,4,1,3.9333334
100,93,2,2,-5.0
4,13,7,1,-5.0
91,94,1,0,-6.72
47,8,10,2,10.0
86,8,2,2,-0.119999886
62,1,10,2,10.0
37,85,8,1,10.0
51,15,1,1,10.0
86,1,8,1,-10.12
45,78,8,1,10.0
81,69,2,1,-8.52
92,22,10,0,-7.04
91,27,4,0,-6.72
8,42,9,0,-6.4
49,62,1,2,10.0
73,16,0,0,-0.96
65,35,10,1,10.0
76,18,2,2,3.08
37,4,7,0,10.0
26,22,1,2,5.0
19,18,4,0,-0.53333336
61,0,3,0,10.0
73,26,8,2,4.04
15,42,9,0,-2.6666667
78,24,4,2,2.44
12,53,0,2,-9.266666
19,5,6,1,4.4666667
23,99,8,2,5.0
49,80,5,2,10.0
6,75,9,1,-2.4666667
86,24,7,0,-5.12
87,73,8,2,-0.44000006
28,45,10,1,15.0
4,58,6,2,-15.0
34,54,4,1,10.0
64,23,2,0,10.0
99,74,3,1,-15.0
81,23,3,0,-3.52
69,2,6,1,10.0
86,39,8,2,-0.119999886
73,19,1,1,-5.96
6,86,9,0,-7.4666667
43,68,1,2,10.0
71,99,3,2,4.68
12,76,7,0,-4.266667
93,99,9,1,-12.360001
81,69,0,2,1.48
77,65,10,1,-7.24
74,92,5,2,3.72
37,68,10,0,10.0
12,78,0,2,-9.266666
53,7,8,0,10.0
43,97,4,1,10.0
96,54,2,2,-5.0
12,36,0,2,-9.266666
24,89,3,0,10.0
23,72,9,1,15.0
28,71,5,2,5.0
99,13,7,2,-5.0
69,47,8,0,10.0
17,88,3,2,-6.6
91,97,4,1,-11.719999
4,66,7,2,-15.0
17,31,2,0,-1.6
62,35,3,1,10.0
36,4,9,0,10.0
70,78,5,2,10.0
54,91,4,1,10.0
72,17,7,2,4.36
98,10,9,2,-5.0
11,73,10,1,0.19999981
51,3,1,1,10.0
56,19,8,0,10.0
45,4,0,0,10.0
43,62,1,0,10.0
23,53,7,1,15.0
8,64,7,1,-1.4000001
11,76,7,0,-4.8
99,85,1,1,-15.0
100,12,7,0,-10.0
8,78,4,2,-11.4
21,72,3,2,5.0
16,2,1,2,-7.133333
32,1,8,1,10.0
46,11,2,0,10.0
87,87,4,2,-0.44000006
14,81,3,2,-8.2
92,55,8,2,-2.04
95,57,3,1,-15.0
32,99,4,1,10.0
92,88,10,2,-2.04
14,51,7,2,-8.2
26,14,3,0,10.0
97,0,10,1,-15.0
60,71,1,0,10.0
67,100,10,2,10.0
81,70,9,1,-8.52
84,98,1,0,-4.48
47,44,9,0,10.0
7,15,8,1,-1.9333334
5,16,9,2,-15.0
62,29,5,1,10.0
83,36,0,1,-9.16
1,17,9,1,-5.0
21,99,1,1,15.0
20,75,8,1,15.0
5,91,7,0,-10.0
95,10,8,0,-10.0
69,59,10,2,10.0
12,58,5,1,0.7333331
0,69,2,2,-15.0
21,25,10,1,15.0
23,79,3,0,10.0
63,37,6,0,10.0
40,8,7,2,10.0
